CityName,RegionName,Address,DeptNm,BranchNm
高雄市,小港區,東亞南路、平和2路路口,高雄市政府警察局,小港分局
高雄市,小港區,中山四路/平和東路,高雄市政府警察局,小港分局
高雄市,小港區,小港區中山四路/平和東路,高雄市政府警察局,小港分局
高雄市,小港區,南星路與中林路(南向北),高雄市政府警察局,小港分局
高雄市,小港區,中安路223號前,高雄市政府警察局,小港分局
高雄市,小港區,中山四路與大業北路口,高雄市政府警察局,高市警局交通大隊
高雄市,小港區,中山四路/大業北路以南60公尺處（高雄公園前））,高雄市政府警察局,
高雄市,小港區,南星、中林路口(北向南),高雄市政府警察局,小港分局
高雄市,小港區,中安路與明聖街230巷口,高雄市政府警察局,小港分局
高雄市,小港區,小港區中林路段（沿海四路至龍鳳路）,高雄市政府警察局,小港分局
高雄市,小港區,沿海一路與宏平路,高雄市政府警察局,小港分局
高雄市,小港區,小港區中林路段（沿海四路至龍鳳路）,高雄市政府警察局,小港分局
高雄市,小港區,小港區沿海一路與康莊路口,高雄市政府警察局,小港分局
高雄市,小港區,沿海一路與漢民路口,高雄市政府警察局,小港分局
高雄市,小港區,南星路段(沿海路以北700公尺處),高雄市政府警察局,小港分局
高雄市,小港區,沿海一路與中鋼路口(南下),高雄市政府警察局,小港分局
高雄市,小港區,小港區中鋼路/沿海二路,高雄市政府警察局,小港分局
高雄市,小港區,小港區飛機路153號濟南里活動中心旁,高雄市政府警察局,小港分局
高雄市,小港區,沿海三路與鳳鳴路,高雄市政府警察局,小港分局
高雄市,小港區,小港區沿海二路/永光街口,高雄市政府警察局,
高雄市,小港區,高鳳路/中安路口,高雄市政府警察局,小港分局
高雄市,小港區,小港區沿海二路/世全路口(南向),高雄市政府警察局,
高雄市,小港區,小港區沿海二路/世全路口(北向),高雄市政府警察局,
高雄市,小港區,營口路/山明路口,高雄市政府警察局,小港分局
高雄市,小港區,高松路/營口路口,高雄市政府警察局,小港分局
高雄市,小港區,小港區高鳳路/松興路,高雄市政府警察局,小港分局
高雄市,小港區,小港區孔宅六街路段(全路段),高雄市政府警察局,小港分局
高雄市,小港區,高松、松正路口,高雄市政府警察局,小港分局
高雄市,小港區,高坪18路與高坪15路,高雄市政府警察局,小港分局
高雄市,鳳山區,三商街高速公路口機慢車專用道往南415公尺處,高雄市政府警察局,鳳山分局
高雄市,鳳山區,臨海路與南華一路口,高雄市政府警察局,鳳山分局
高雄市,鳳山區,南華一路保安二街口,高雄市政府警察局,鳳山分局
高雄市,鳳山區,鳳山區南華一路與鳳甲路口,高雄市政府警察局,高市警局交通大隊
高雄市,鳳山區,南華一路與和成路,高雄市政府警察局,鳳山分局
高雄市,鳳山區,建國路三段與澄清路口,高雄市政府警察局,鳳山分局
高雄市,鳳山區,國泰路二段與南京路口,高雄市政府警察局,鳳山分局
高雄市,鳳山區,五甲一路/瑞隆東路口,高雄市政府警察局,鳳山分局
高雄市,鳳山區,保南二路與保義街口,高雄市政府警察局,鳳山分局
高雄市,鳳山區,鳳山區五甲一路/凱旋路,高雄市政府警察局,鳳山分局
高雄市,鳳山區,建國路與青年路口,高雄市政府警察局,鳳山分局
高雄市,鳳山區,鳳山區文衡路/青年路二段,高雄市政府警察局,
高雄市,鳳山區,鳳山區國泰路二段與五甲一路口,高雄市政府警察局,鳳山分局
高雄市,鳳山區,鳳山區五甲一路/中山路,高雄市政府警察局,鳳山分局
高雄市,鳳山區,鳳頂路與過埤路口,高雄市政府警察局,鳳山分局
高雄市,鳳山區,鳳頂路與田中央路口,高雄市政府警察局,鳳山分局
高雄市,鳳山區,鳳山區過埤路與鳳頂路口(快車道),高雄市政府警察局,鳳山分局
高雄市,鳳山區,鳳頂路(台糖加油站對面),高雄市政府警察局,鳳山分局
高雄市,鳳山區,鳳山區維新路/光遠路,高雄市政府警察局,
高雄市,鳳山區,國泰路一段與鳳頂路口,高雄市政府警察局,鳳山分局
高雄市,鳳山區,鳳山區鳳松路/經武路,高雄市政府警察局,鳳山分局
高雄市,鳳山區,中山東路與光遠路口,高雄市政府警察局,鳳山分局
高雄市,林園區,中門路與南星路口(快車道),高雄市政府警察局,林園分局
高雄市,林園區,中門路與南星路口(慢車道),高雄市政府警察局,林園分局
高雄市,林園區,林園區沿海路四段/王公路/東林西路口,高雄市政府警察局,林園分局
高雄市,林園區,沿海路林園南路口,高雄市政府警察局,林園分局
高雄市,林園區,林園區鳳林路三段與潭頭路口,高雄市政府警察局,林園分局
高雄市,林園區,台25線14.5公里處,高雄市政府警察局,林園分局
高雄市,林園區,台29線108.4公里處,高雄市政府警察局,林園分局
高雄市,大寮區,內坑路161之21號前,高雄市政府警察局,林園分局
高雄市,大寮區,市道188 號(內坑路)與高72線路口,高雄市政府警察局,林園分局
高雄市,大寮區,大寮區市道188號(內坑路)與高72線路口,高雄市政府警察局,林園分局
高雄市,大寮區,鳳屏一路與民貴街口,高雄市政府警察局,林園分局
高雄市,大寮區,鳳林三路/萬丹路,高雄市政府警察局,林園分局
高雄市,大寮區,大寮區鳳屏一路/成功路,高雄市政府警察局,林園分局
高雄市,大寮區,大寮區鳳林三路/進學路,高雄市政府警察局,
高雄市,大寮區,大寮區新厝路296-1號前,高雄市政府警察局,林園分局
高雄市,大寮區,大寮區市道188號與鳳林二路口(快車道),高雄市政府警察局,林園分局
高雄市,大寮區,大寮區市道188號與鳳林二路口(慢車道),高雄市政府警察局,林園分局
高雄市,大寮區,大寮區市道188號/鳳林二路口,高雄市政府警察局,
高雄市,大寮區,鳳林二路、光華路口,高雄市政府警察局,林園分局
高雄市,大寮區,鳳屏二路與江山路口,高雄市政府警察局,林園分局
高雄市,大寮區,大寮區新厝路/新三街口,高雄市政府警察局,林園分局
高雄市,大寮區,台88線快速道路西向東7.4公里處,高雄市政府警察局,林園分局
高雄市,大寮區,鳳林二路與濃公路,高雄市政府警察局,林園分局
高雄市,大寮區,光明路三段與翁園路口,高雄市政府警察局,林園分局
高雄市,大寮區,鳳林一路與鳳林路四段,高雄市政府警察局,林園分局
高雄市,大寮區,鳳屏二路/鳳屏二路180巷口(高屏大橋下橋處),高雄市政府警察局,林園分局
高雄市,大寮區,光明路二段與大寮路口,高雄市政府警察局,林園分局
高雄市,大寮區,台29線96.5公里處,高雄市政府警察局,林園分局
高雄市,大寮區,市道188號與華中路口,高雄市政府警察局,
高雄市,大寮區,大寮區市道188號/華中路口,高雄市政府警察局,
高雄市,大寮區,台88線快速道路東向西10公里處大發交流道前,高雄市政府警察局,林園分局
高雄市,大寮區,河堤路三段與公園街,高雄市政府警察局,林園分局
高雄市,大樹區,大樹區高186甲線(三和路)仙峰宮前,高雄市政府警察局,
高雄市,大樹區,大樹區興山路興山橋旁,高雄市政府警察局,仁武分局
高雄市,大樹區,大樹區竹寮路60-1號前(台29線91.1K),高雄市政府警察局,仁武分局
高雄市,大樹區,大樹區台22線14K處,高雄市政府警察局,仁武分局
高雄市,大樹區,大坑路台29線86.5K處,高雄市政府警察局,仁武分局
高雄市,大樹區,大樹區(台29線)興田路82-2號前路口,高雄市政府警察局,仁武分局
高雄市,大社區,大社區旗楠路與保糖街口,高雄市政府警察局,高市警局交通大隊
高雄市,大社區,大社區中山路521-9號旁,高雄市政府警察局,仁武分局
高雄市,大社區,和平路二段與中華路14巷口,高雄市政府警察局,仁武分局
高雄市,大社區,和平路一段710-1號前,高雄市政府警察局,仁武分局
高雄市,大社區,大社區翠屏路112巷1-11號旁,高雄市政府警察局,仁武分局
高雄市,大社區,大社區嘉保路與大社路口,高雄市政府警察局,仁武分局
高雄市,大社區,大社區學府路202號對面(往大社市區),高雄市政府警察局,仁武分局
高雄市,仁武區,高楠公路/八德二路,高雄市政府警察局,仁武分局
高雄市,仁武區,高楠公路與八德二路口,高雄市政府警察局,仁武分局
高雄市,仁武區,仁武區高楠公路/八德二路,高雄市政府警察局,仁武分局
高雄市,仁武區,仁武區本館路/球場路,高雄市政府警察局,仁武分局
高雄市,仁武區,鳳仁路183線2.45公里中央分隔島,高雄市政府警察局,仁武分局
高雄市,仁武區,仁武區鳳仁路與竹門巷口,高雄市政府警察局,仁武分局
高雄市,仁武區,澄觀路與八德南路,高雄市政府警察局,仁武分局
高雄市,仁武區,仁武區水管路與鳳仁路,高雄市政府警察局,仁武分局
高雄市,仁武區,仁雄路與澄仁路口,高雄市政府警察局,仁武分局
高雄市,仁武區,澄觀路與鳳仁路口,高雄市政府警察局,仁武分局
高雄市,仁武區,鳳仁路/澄觀路,高雄市政府警察局,仁武分局
高雄市,仁武區,鳳仁路與成功路口,高雄市政府警察局,仁武分局
高雄市,仁武區,鳳仁路5-13號前,高雄市政府警察局,仁武分局
高雄市,仁武區,澄觀路與仁林路口,高雄市政府警察局,仁武分局
高雄市,仁武區,仁武區澄觀路二段/水管路三段,高雄市政府警察局,仁武分局
高雄市,仁武區,澄觀路二段/水管路三段,高雄市政府警察局,仁武分局
高雄市,仁武區,水管路與澄觀路口,高雄市政府警察局,仁武分局
高雄市,仁武區,仁武區水管路三段/義大二路,高雄市政府警察局,仁武分局
高雄市,仁武區,義大二路與公館1巷3號前,高雄市政府警察局,仁武分局
高雄市,鳥松區,松藝路段(南往北往八德南路方向),高雄市政府警察局,仁武分局
高雄市,鳥松區,松藝路段(北往南往圓山路方向),高雄市政府警察局,仁武分局
高雄市,鳥松區,鳥松區大埤路32號自來水廠前,高雄市政府警察局,仁武分局
高雄市,鳥松區,神農路54-6號前,高雄市政府警察局,仁武分局
高雄市,岡山區,國軒路/鵬程東二路口,高雄市政府警察局,岡山分局
高雄市,岡山區,岡山區嘉新西路/岡山路口,高雄市政府警察局,岡山分局
高雄市,岡山區,岡山區岡山路/維新路口,高雄市政府警察局,岡山分局
高雄市,岡山區,大德一路與中山北路,高雄市政府警察局,岡山分局
高雄市,岡山區,岡山區嘉新東路與新庄路口,高雄市政府警察局,岡山分局
高雄市,岡山區,介壽東路與和平路口,高雄市政府警察局,岡山分局
高雄市,岡山區,嘉新東路與聖森路,高雄市政府警察局,岡山分局
高雄市,岡山區,岡山區聖森路與聖森路160巷口,高雄市政府警察局,岡山分局
高雄市,岡山區,岡山區聖森路/岡燕路口,高雄市政府警察局,
高雄市,岡山區,介壽東路與岡燕路,高雄市政府警察局,岡山分局
高雄市,岡山區,嘉峰路高鐵橋下,高雄市政府警察局,岡山分局
高雄市,岡山區,岡山區大莊路60巷90號對面,高雄市政府警察局,岡山分局
高雄市,橋頭區,白樹路175號對面,高雄市政府警察局,岡山分局
高雄市,橋頭區,橋頭區隆豐路/公園路,高雄市政府警察局,岡山分局
高雄市,橋頭區,成功北路與鐵道北路,高雄市政府警察局,岡山分局
高雄市,橋頭區,成功路與新興路,高雄市政府警察局,岡山分局
高雄市,橋頭區,高雄市橋頭區成功南路與仕隆路口,高雄市政府警察局,岡山分局
高雄市,橋頭區,橋頭區成功南路與經武路口,高雄市政府警察局,岡山分局
高雄市,燕巢區,旗楠路段〈鳳旗路44號之10旁〉,高雄市政府警察局,岡山分局
高雄市,燕巢區,高雄市燕巢區中興路與南一巷口(燕巢國中前),高雄市政府警察局,岡山分局
高雄市,燕巢區,鳳澄路7之32號前,高雄市政府警察局,岡山分局
高雄市,燕巢區,台22線深水國小前路口,高雄市政府警察局,岡山分局
高雄市,燕巢區,燕巢區深中路（台22線）國立高雄科學大學燕巢校區前,高雄市政府警察局,岡山分局
高雄市,田寮區,古亭路(台28線)18號以東67.5公尺處(往阿蓮方向),高雄市政府警察局,湖內分局
高雄市,田寮區,鹿埔路19號前,高雄市政府警察局,湖內分局
高雄市,阿蓮區,復安路與玉庫路口(台19甲線往阿蓮市區),高雄市政府警察局,湖內分局
高雄市,路竹區,路竹區環球路與樹人醫事學校前路口,高雄市政府警察局,湖內分局
高雄市,路竹區,中山路與國昌路口,高雄市政府警察局,湖內分局
高雄市,路竹區,中山南路、北嶺二路,高雄市政府警察局,湖內分局
高雄市,高雄市路竹區,高雄園區國道1號聯絡道3.2K至1.5K往西高科方向,保二總隊,保二一大隊
高雄市,路竹區,路竹區復興路327巷口,高雄市政府警察局,高市警局交通大隊
高雄市,路竹區,復興路與復興路1133巷口,高雄市政府警察局,湖內分局
高雄市,高雄市路竹區,高雄園區國道1號聯絡道1.5K至3.3K往東國道方向,保二總隊,保二一大隊
高雄市,路竹區,環球路新生路,高雄市政府警察局,湖內分局
高雄市,湖內區,和平路與東方路口,高雄市政府警察局,湖內分局
高雄市,湖內區,中山路一段與284巷口,高雄市政府警察局,湖內分局
高雄市,茄萣區,茄萣區正順北路近正順東路口,高雄市政府警察局,湖內分局
高雄市,茄萣區,正順北路(高1-1線)與崎漏路口,高雄市政府警察局,湖內分局
高雄市,永安區,台17線(保安路)201.2K處,高雄市政府警察局,岡山分局
高雄市,旗山區,台29線(旗南三路)75.3K處,高雄市政府警察局,旗山分局
高雄市,旗山區,旗山區旗南三路8號以北50公尺處,高雄市政府警察局,旗山分局
高雄市,旗山區,台28線29.2公里處,高雄市政府警察局,旗山分局
高雄市,旗山區,延平1路與旗甲路1段路口,高雄市政府警察局,旗山分局
高雄市,旗山區,中華路與華中街口,高雄市政府警察局,旗山分局
高雄市,旗山區,旗甲路一段(圓潭橋前）,高雄市政府警察局,旗山分局
高雄市,旗山區,旗山區台3線(旗屏二路)與高92線口,高雄市政府警察局,
高雄市,旗山區,旗山區台29線(旗甲路三段)58K+274,高雄市政府警察局,
高雄市,美濃區,美濃區中山路二段359巷口,高雄市政府警察局,旗山分局
高雄市,美濃區,美興街232號前(月光山隧道),高雄市政府警察局,旗山分局
高雄市,美濃區,復興街一段480號前,高雄市政府警察局,旗山分局
高雄市,美濃區,美濃區台28線(中興路一段)37K+412,高雄市政府警察局,
高雄市,美濃區,中華路(台28線)與獅山街口,高雄市政府警察局,旗山分局
高雄市,六龜區,三民路37號前(台28線45.7K),高雄市政府警察局,六龜分局
高雄市,六龜區,台28線茂林國家風景區管理處前路口,高雄市政府警察局,六龜分局
高雄市,六龜區,旗六公路新威國小前,高雄市政府警察局,六龜分局
高雄市,杉林區,杉林區市道181線(杉美路1段)2K+675,高雄市政府警察局,旗山分局
高雄市,杉林區,杉林區台29線53K+207,高雄市政府警察局,旗山分局
高雄市,內門區,內門區市道182號28.9K至31.8K( 往東-內門市區方向),高雄市政府警察局,旗山分局
高雄市,內門區,內門區市道182號28.9K至31.8K( 往西-台南市龍崎區方向),高雄市政府警察局,旗山分局
高雄市,內門區,旗文路(台三線401.88K),高雄市政府警察局,旗山分局
高雄市,內門區,內門區台3線389.5K至392.5K(往北),高雄市政府警察局,旗山分局
高雄市,內門區,內門區台3線389.5K至392.5K(往南),高雄市政府警察局,旗山分局
新北市,板橋區,溪城路與金門街369巷,新北市政府警察局,板橋分局
新北市,板橋區,環漢路沙崙抽水站前,新北市政府警察局,板橋分局
新北市,板橋區,新北環河快速道路7公里處,新北市政府警察局,板橋分局
新北市,板橋區,堤外便道1K+900,新北市政府警察局,板橋分局
新北市,板橋區,環河西路5段「歡仔園防汛陸橋」前,新北市政府警察局,板橋分局
新北市,板橋區,環河西路5段00640燈桿,新北市政府警察局,板橋分局
新北市,新北市板橋區,臺65線5K+390,新北市政府警察局,板橋分局
新北市,板橋區,臺65線快速公路5.4公里,新北市政府警察局,板橋分局
新北市,板橋區,臺65線快速公路7公里,新北市政府警察局,板橋分局
新北市,板橋區,臺64線快速公路20.24公里,新北市政府警察局,海山分局
新北市,板橋區,縣民大道3段與民生路口,新北市政府警察局,海山分局
新北市,板橋區,文化路2段與長江路口,新北市政府警察局,海山分局
新北市,板橋區,民生路1段與三民路2段正隆巷口,新北市政府警察局,海山分局
新北市,板橋區,華江橋下坡處,新北市政府警察局,板橋分局
新北市,板橋區,中山路光復橋頭,新北市政府警察局,海山分局
新北市,三重區,重新堤外道8.9公里處,新北市政府警察局,三重分局
新北市,三重區,中山橋頭,新北市政府警察局,三重分局
新北市,三重區,新北環河快速道路3.2公里處,新北市政府警察局,三重分局
新北市,三重區,新北環河快速道路新北大橋旁,新北市政府警察局,三重分局
新北市,三重區,新北環河快速道路3公里處,新北市政府警察局,三重分局
新北市,三重區,集賢路42號,新北市政府警察局,三重分局
新北市,三重區,環河北路3段168號前,新北市政府警察局,三重分局
新北市,三重區,中山高架橋上,新北市政府警察局,三重分局
新北市,三重區,環河北路3段重陽橋下,新北市政府警察局,三重分局
新北市,三重區,環河北路2段304號,新北市政府警察局,三重分局
新北市,中和區,中正路1203號前,新北市政府警察局,中和分局
新北市,中和區,臺64線快速公路23公里,新北市政府警察局,中和分局
新北市,中和區,中和區環河西路3段,新北市政府警察局,中和分局
新北市,新北市中和區,臺64線快速道路東向25.2k主線及錦和路匝道至28.2k,新北市政府警察局,中和分局
新北市,中和區,臺64線快速公路25.3公里,新北市政府警察局,中和分局
新北市,中和區,中正路與中興街,新北市政府警察局,中和分局
新北市,新北市中和區,臺64線快速道路西向26.6k至28.2k,新北市政府警察局,中和分局
新北市,永和區,新北環河高架保生路匝道處,新北市政府警察局,永和分局
新北市,永和區,環河東路2段10號,新北市政府警察局,永和分局
新北市,新莊區,新莊區壽山路(北118線0K至1.2K),新北市政府警察局,新莊分局
新北市,新莊區,青山路1段173號前,新北市政府警察局,新莊分局
新北市,新莊區,壽山路(北118線0K+950),新北市政府警察局,新莊分局
新北市,新莊區,新北大道7段與鳳山街口,新北市政府警察局,新莊分局
新北市,新莊區,新北大道7段與鳳山街口,新北市政府警察局,新莊分局
新北市,新北市新莊區,中正路879號,新北市政府警察局,新莊分局
新北市,新北市新莊區,中正路757號前,新北市政府警察局,新莊分局
新北市,新莊區,環河路與17越堤道路口,新北市政府警察局,新莊分局
新北市,新莊區,臺65線快速公路1.8公里,新北市政府警察局,新莊分局
新北市,新莊區,臺65線快速公路1.8公里,新北市政府警察局,新莊分局
新北市,新莊區,中環路2段臺65線高架下,新北市政府警察局,新莊分局
新北市,新莊區,中環路3段臺65線下橋墩,新北市政府警察局,新莊分局
新北市,新北市新莊區,思源路與長青路口,新北市政府警察局,新莊分局
新北市,新北市新莊區,思源路370巷口,新北市政府警察局,新莊分局
新北市,新莊區,重新堤外道9.06公里處,新北市政府警察局,新莊分局
新北市,新店區,安康路3段新加坡社區前,新北市政府警察局,新店分局
新北市,新店區,安康路3段與錦秀路口,新北市政府警察局,新店分局
新北市,新店區,安和路3段與永安街口,新北市政府警察局,新店分局
新北市,新店區,安和路2段169巷口,新北市政府警察局,新店分局
新北市,新店區,溪園路375號前,新北市政府警察局,新店分局
新北市,新店區,環河路168號前,新北市政府警察局,新店分局
新北市,新店區,安康路1段與莒光路口,新北市政府警察局,新店分局
新北市,新北市新店區,新店區環河路(中央路至白馬寺),新北市政府警察局,新店分局
新北市,新店區,環河路美河市前,新北市政府警察局,新店分局
新北市,新店區,環河路小碧潭捷運站旁,新北市政府警察局,新店分局
新北市,新北市新店區,新店區環河路(中央路至白馬寺),新北市政府警察局,新店分局
新北市,新店區,環河路白馬寺前,新北市政府警察局,新店分局
新北市,新店區,北宜路1段105巷口,新北市政府警察局,新店分局
新北市,新店區,北新路3段與順安街口,新北市政府警察局,新店分局
新北市,新店區,中興路1段與檳榔路口,新北市政府警察局,新店分局
新北市,新店區,中興路3段與文化路口,新北市政府警察局,新店分局
新北市,新店區,中興路3段與寶中路口,新北市政府警察局,新店分局
新北市,新店區,北宜路1段246號前,新北市政府警察局,新店分局
新北市,新店區,新烏路1段60號旁,新北市政府警察局,新店分局
新北市,新店區,寶橋路78巷口,新北市政府警察局,新店分局
新北市,新店區,中興路2段39號前,新北市政府警察局,新店分局
新北市,新店區,臺9甲線新烏路2段與屈尺路,新北市政府警察局,新店分局
新北市,新店區,北宜路2段82巷口,新北市政府警察局,新店分局
新北市,新北市新店區,北宜路2段348號對面,新北市政府警察局,新店分局
新北市,新北市新店區,臺9線19K至23.1K,新北市政府警察局,新店分局
新北市,新北市新店區,臺9線19K至23.1K,新北市政府警察局,新店分局
新北市,樹林區,中山路高架橋頭,新北市政府警察局,樹林分局
新北市,樹林區,八德街與堤外道路,新北市政府警察局,樹林分局
新北市,樹林區,中山路3段27巷口,新北市政府警察局,樹林分局
新北市,樹林區,中正路與三福路口,新北市政府警察局,樹林分局
新北市,樹林區,中正路與三俊街口,新北市政府警察局,樹林分局
新北市,樹林區,大安路537巷口,新北市政府警察局,樹林分局
新北市,樹林區,大安路與文化街口,新北市政府警察局,樹林分局
新北市,樹林區,大安路249巷口,新北市政府警察局,樹林分局
新北市,樹林區,環漢路五段與東豐街口,新北市政府警察局,樹林分局
新北市,樹林區,大安路249巷口,新北市政府警察局,樹林分局
新北市,樹林區,大安路111巷口,新北市政府警察局,樹林分局
新北市,樹林區,中正路102之2號旁,新北市政府警察局,樹林分局
新北市,樹林區,樹林陸橋樹林端,新北市政府警察局,樹林分局
新北市,鶯歌區,鶯桃路與永和街口,新北市政府警察局,三峽分局
新北市,鶯歌區,中正三路193巷口,新北市政府警察局,三峽分局
新北市,鶯歌區,西湖街191號前,新北市政府警察局,三峽分局
新北市,鶯歌區,環河路與二甲路口,新北市政府警察局,三峽分局
新北市,鶯歌區,中正二路204463號燈桿旁,新北市政府警察局,三峽分局
新北市,鶯歌區,中正一路405號前,新北市政府警察局,三峽分局
新北市,鶯歌區,中正一路與碧龍巷口,新北市政府警察局,三峽分局
新北市,鶯歌區,館前路2.4公里,新北市政府警察局,三峽分局
新北市,三峽區,大埔路臺7乙線7.37公里處,新北市政府警察局,三峽分局
新北市,三峽區,大埔路臺7乙線1.97公里處,新北市政府警察局,三峽分局
新北市,三峽區,五寮臺7乙線7.8公里處,新北市政府警察局,三峽分局
新北市,三峽區,中正路2段264號前,新北市政府警察局,三峽分局
新北市,三峽區,復興路與大勇街口,新北市政府警察局,三峽分局
新北市,新北市三峽區,中正路1段524號旁,新北市政府警察局,三峽分局
新北市,三峽區,中正路1段與大同路口,新北市政府警察局,三峽分局
新北市,三峽區,添福路107之15號旁,新北市政府警察局,三峽分局
新北市,三峽區,台7乙線5.3公里,新北市政府警察局,三峽分局
新北市,新北市三峽區,大義路與學林路口,新北市政府警察局,三峽分局
新北市,三峽區,溪東路197號前,新北市政府警察局,三峽分局
新北市,三峽區,溪東路(市道110號30K+500M往三峽),新北市政府警察局,三峽分局
新北市,三峽區,溪東路350號前,新北市政府警察局,三峽分局
新北市,三峽區,介壽路2段2號前,新北市政府警察局,三峽分局
新北市,三峽區,介壽路3段148號前,新北市政府警察局,三峽分局
新北市,三峽區,安坑路13之8號,新北市政府警察局,三峽分局
新北市,三峽區,安坑路40號前,新北市政府警察局,三峽分局
新北市,淡水區,臺2線8.1公里與埤島里,新北市政府警察局,淡水分局
新北市,淡水區,臺2線8公里與新市二路4段,新北市政府警察局,淡水分局
新北市,淡水區,臺2線與牛埔子路口,新北市政府警察局,淡水分局
新北市,新北市淡水區,淡金路二段125號,新北市政府警察局,淡水分局
新北市,淡水區,臺2線10.56公里處,新北市政府警察局,淡水分局
新北市,淡水區,臺2線與正德國中賢孝校區前,新北市政府警察局,淡水分局
新北市,淡水區,中正東路與竿蓁二街口,新北市政府警察局,淡水分局
新北市,淡水區,中正東路與坪頂路口,新北市政府警察局,淡水分局
新北市,淡水區,中正東路與八勢路口,新北市政府警察局,淡水分局
新北市,淡水區,臺2線與紅樹林捷運站前,新北市政府警察局,淡水分局
新北市,新北市汐止區,汐萬路3段12.8K至14.3K,新北市政府警察局,汐止分局
新北市,新北市汐止區,汐萬路3段11.7K至12.8K,新北市政府警察局,汐止分局
新北市,新北市汐止區,汐萬路3段12.8K至14.3K,新北市政府警察局,汐止分局
新北市,新北市汐止區,汐萬路3段6.2K至11.7K,新北市政府警察局,汐止分局
新北市,新北市汐止區,汐萬路3段11.7K至12.8K,新北市政府警察局,汐止分局
新北市,新北市汐止區,汐萬路3段6.2K至11.7K,新北市政府警察局,汐止分局
新北市,汐止區,大同路1段與樟樹二路口,新北市政府警察局,汐止分局
新北市,汐止區,大同路1段與樟樹一路口,新北市政府警察局,汐止分局
新北市,汐止區,臺5線14.4公里處,新北市政府警察局,汐止分局
新北市,汐止區,臺5線15.86公里處,新北市政府警察局,汐止分局
新北市,汐止區,大同路3段205號前,新北市政府警察局,汐止分局
新北市,汐止區,新臺五路與茄苳路口,新北市政府警察局,汐止分局
新北市,汐止區,臺5線17.68公里處,新北市政府警察局,汐止分局
新北市,汐止區,大同路3段與保新路口,新北市政府警察局,汐止分局
新北市,瑞芳區,楓仔瀨路瑞楓陸橋前臺2丁線5.95k,新北市政府警察局,瑞芳分局
新北市,瑞芳區,臺62甲線4.9公里處,新北市政府警察局,瑞芳分局
新北市,瑞芳區,臺62線下明燈路匝道,新北市政府警察局,瑞芳分局
新北市,瑞芳區,臺62線快速公路16.83公里處,新北市政府警察局,瑞芳分局
新北市,瑞芳區,臺62線快速公路16.95公里處,新北市政府警察局,瑞芳分局
新北市,瑞芳區,中山路與東和街口,新北市政府警察局,瑞芳分局
新北市,瑞芳區,臺2丁線與明燈路口,新北市政府警察局,瑞芳分局
新北市,瑞芳區,臺2線72.4公里,新北市政府警察局,瑞芳分局
新北市,瑞芳區,臺2線81公里欽賢國中旁,新北市政府警察局,瑞芳分局
新北市,瑞芳區,臺2線78.4公里處與北34路口,新北市政府警察局,瑞芳分局
新北市,瑞芳區,臺2線81.2公里與南雅路,新北市政府警察局,瑞芳分局
新北市,瑞芳區,臺2線84.6公里鼻頭隧道口,新北市政府警察局,瑞芳分局
新北市,土城區,中央路4段與龍泉路口,新北市政府警察局,土城分局
新北市,土城區,擺接堡路與民權街,新北市政府警察局,土城分局
新北市,土城區,擺接堡路與民權街口,新北市政府警察局,土城分局
新北市,土城區,中央路3段與中興路口,新北市政府警察局,土城分局
新北市,土城區,中央路3段與大安路,新北市政府警察局,土城分局
新北市,土城區,擺接堡路2.5公里處與自強路口,新北市政府警察局,土城分局
新北市,土城區,臺65線快速公路10.4公里,新北市政府警察局,土城分局
新北市,土城區,臺65線快速公路10.4公里,新北市政府警察局,土城分局
新北市,土城區,擺接堡路1號裕德國小前,新北市政府警察局,土城分局
新北市,新北市土城區,金城路1段62號,新北市政府警察局,土城分局
新北市,土城區,金城路2段27號前,新北市政府警察局,土城分局
新北市,土城區,城林橋頭,新北市政府警察局,土城分局
新北市,土城區,中華路1段與裕民路口,新北市政府警察局,土城分局
新北市,土城區,中華路2段與水源街口,新北市政府警察局,土城分局
新北市,土城區,金城路2段46巷口,新北市政府警察局,土城分局
新北市,蘆洲區,環堤大道與永樂街口,新北市政府警察局,蘆洲分局
新北市,蘆洲區,三民路與長榮路口,新北市政府警察局,蘆洲分局
新北市,蘆洲區,環堤大道與民族路422巷口,新北市政府警察局,蘆洲分局
新北市,新北市五股區,新五路2段572號,新北市政府警察局,蘆洲分局
新北市,五股區,新五路2段347號前,新北市政府警察局,蘆洲分局
新北市,五股區,新五路3段210號,新北市政府警察局,蘆洲分局
新北市,五股區,臺64線快速公路10.4公里,新北市政府警察局,蘆洲分局
新北市,五股區,疏洪一路1K+535,新北市政府警察局,蘆洲分局
新北市,新北市五股區,成泰路4段43號前,新北市政府警察局,蘆洲分局
新北市,新北市泰山區,大科路686號前,新北市政府警察局,林口分局
新北市,泰山區,大科路331之6號旁,新北市政府警察局,林口分局
新北市,泰山區,泰林路3段370巷對面,新北市政府警察局,林口分局
新北市,泰山區,公園路60號對面,新北市政府警察局,林口分局
新北市,泰山區,新北大道6段85號,新北市政府警察局,林口分局
新北市,林口區,臺61線快速公路19.8公里處,新北市政府警察局,林口分局
新北市,林口區,文化北路一段與忠孝一路口,新北市政府警察局,林口分局
新北市,林口區,臺61線快速公路14公里處,新北市政府警察局,林口分局
新北市,新北市林口區,文化三路1段249巷旁,新北市政府警察局,林口分局
